"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","TCP Segment Len","Window size value","Acknowledgment number","Info"
"514","17.787124","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"515","17.787125","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"516","17.787127","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"517","17.787128","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","372","2766","[TCP Dup ACK 512#1] 47386  >  443 [ACK] Seq=165460 Ack=2766 Win=95232 Len=0"
"518","17.787130","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"519","17.787132","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"520","17.787133","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"521","17.787134","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"522","17.787135","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"523","17.787136","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"524","17.787138","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"525","17.787139","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"526","17.787140","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"527","17.787141","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"528","17.787420","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"529","17.787421","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"530","17.787422","192.168.137.72","121.51.120.157","SSL","249","47386","443","195","372","2766","Continuation Data"
"531","17.790667","121.51.120.157","192.168.137.72","TCP","293","443","47386","239","854","131860","443  >  47386 [PSH, ACK] Seq=3004 Ack=131860 Win=109312 Len=239 [TCP segment of a reassembled PDU]"
"532","17.790705","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","744","124860","443  >  47386 [ACK] Seq=3004 Ack=124860 Win=95232 Len=0"
"533","17.790726","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","832","130460","443  >  47386 [ACK] Seq=3004 Ack=130460 Win=106496 Len=0"
"534","17.790743","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","700","122060","443  >  47386 [ACK] Seq=3004 Ack=122060 Win=89600 Len=0"
"535","17.791573","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","381","3243","47386  >  443 [ACK] Seq=182455 Ack=3243 Win=97536 Len=0"
"536","17.791747","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","788","127660","443  >  47386 [ACK] Seq=3004 Ack=127660 Win=100864 Len=0"
"537","17.791777","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","143060","443  >  47386 [ACK] Seq=3243 Ack=143060 Win=126080 Len=0"
"538","17.791794","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","941","137460","443  >  47386 [ACK] Seq=3243 Ack=137460 Win=120448 Len=0"
"539","17.791813","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","980","140260","443  >  47386 [ACK] Seq=3243 Ack=140260 Win=125440 Len=0"
"540","17.791829","121.51.120.157","192.168.137.72","TCP","293","443","47386","239","980","145860","443  >  47386 [PSH, ACK] Seq=3243 Ack=145860 Win=125440 Len=239 [TCP segment of a reassembled PDU]"
"541","17.791846","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","897","134660","443  >  47386 [ACK] Seq=3243 Ack=134660 Win=114816 Len=0"
"542","17.824996","121.51.120.157","192.168.137.72","TCP","293","443","47386","239","985","151460","443  >  47386 [PSH, ACK] Seq=3482 Ack=151460 Win=126080 Len=239 [TCP segment of a reassembled PDU]"
"543","17.825062","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","154260","443  >  47386 [ACK] Seq=3721 Ack=154260 Win=126080 Len=0"
"544","17.825085","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","148660","443  >  47386 [ACK] Seq=3482 Ack=148660 Win=126080 Len=0"
"545","17.825107","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","151460","443  >  47386 [ACK] Seq=3482 Ack=151460 Win=126080 Len=0"
"546","17.825861","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","390","3721","47386  >  443 [ACK] Seq=182455 Ack=3721 Win=99840 Len=0"
"547","17.830066","121.51.120.157","192.168.137.72","TCP","293","443","47386","239","985","165460","443  >  47386 [PSH, ACK] Seq=3721 Ack=165460 Win=126080 Len=239 [TCP segment of a reassembled PDU]"
"548","17.830100","121.51.120.157","192.168.137.72","TCP","293","443","47386","239","985","166860","443  >  47386 [PSH, ACK] Seq=3960 Ack=166860 Win=126080 Len=239 [TCP segment of a reassembled PDU]"
"549","17.830118","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","157060","443  >  47386 [ACK] Seq=3721 Ack=157060 Win=126080 Len=0"
"550","17.830140","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","159860","443  >  47386 [ACK] Seq=3721 Ack=159860 Win=126080 Len=0"
"551","17.830156","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","162660","443  >  47386 [ACK] Seq=3721 Ack=162660 Win=126080 Len=0"
"552","17.831231","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","165460","443  >  47386 [ACK] Seq=3721 Ack=165460 Win=126080 Len=0"
"553","17.831264","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","172460","443  >  47386 [ACK] Seq=4199 Ack=172460 Win=126080 Len=0"
"554","17.831281","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","180860","443  >  47386 [ACK] Seq=4199 Ack=180860 Win=126080 Len=0"
"555","17.831297","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","182455","443  >  47386 [ACK] Seq=4199 Ack=182455 Win=126080 Len=0"
"556","17.831312","121.51.120.157","192.168.137.72","TCP","293","443","47386","239","985","182455","443  >  47386 [PSH, ACK] Seq=4199 Ack=182455 Win=126080 Len=239 [TCP segment of a reassembled PDU]"
"557","17.832172","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","399","4199","47386  >  443 [ACK] Seq=182455 Ack=4199 Win=102144 Len=0"
"558","17.832355","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","175260","443  >  47386 [ACK] Seq=4199 Ack=175260 Win=126080 Len=0"
"559","17.832387","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","169660","443  >  47386 [ACK] Seq=4199 Ack=169660 Win=126080 Len=0"
"560","17.845667","121.51.120.157","192.168.137.72","TCP","844","443","47386","790","985","182455","443  >  47386 [PSH, ACK] Seq=4438 Ack=182455 Win=126080 Len=790 [TCP segment of a reassembled PDU]"
"561","17.846592","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","410","5228","47386  >  443 [ACK] Seq=182455 Ack=5228 Win=104960 Len=0"
"562","17.849964","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","410","5228","47386  >  443 [FIN, ACK] Seq=182455 Ack=5228 Win=104960 Len=0"
"563","17.892889","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","985","182456","443  >  47386 [FIN, ACK] Seq=5228 Ack=182456 Win=126080 Len=0"
"564","17.893730","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","410","5229","47386  >  443 [ACK] Seq=182456 Ack=5229 Win=104960 Len=0"
"565","17.919298","192.168.137.72","121.51.120.157","TCP","74","47388","443","0","65535","0","47388  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1400 SACK_PERM=1 TSval=3943199 TSecr=0 WS=256"
"566","17.962236","121.51.120.157","192.168.137.72","TCP","66","443","47388","0","14000","1","443  >  47388 [SYN, ACK] Seq=0 Ack=1 Win=14000 Len=0 MSS=1400 SACK_PERM=1 WS=128"
"567","17.963399","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","329","1","47388  >  443 [ACK] Seq=1 Ack=1 Win=84224 Len=0"
"568","17.975039","192.168.137.72","121.51.120.157","TCP","1454","47388","443","1400","329","1","47388  >  443 [ACK] Seq=1 Ack=1 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"569","17.975045","192.168.137.72","121.51.120.157","TCP","1454","47388","443","1400","329","1","47388  >  443 [ACK] Seq=1401 Ack=1 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"570","17.975375","192.168.137.72","121.51.120.157","TCP","1454","47388","443","1400","329","1","47388  >  443 [ACK] Seq=2801 Ack=1 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"571","17.975379","192.168.137.72","121.51.120.157","TCP","1454","47388","443","1400","329","1","47388  >  443 [ACK] Seq=4201 Ack=1 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"572","17.975676","192.168.137.72","121.51.120.157","TCP","1454","47388","443","1400","329","1","47388  >  443 [ACK] Seq=5601 Ack=1 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"573","17.975679","192.168.137.72","121.51.120.157","TCP","1454","47388","443","1400","329","1","47388  >  443 [ACK] Seq=7001 Ack=1 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"574","17.975680","192.168.137.72","121.51.120.157","TCP","1454","47388","443","1400","329","1","47388  >  443 [PSH, ACK] Seq=8401 Ack=1 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"575","17.975681","192.168.137.72","121.51.120.157","SSLv2","1454","47388","443","1400","329","1","Encrypted Data, Continuation Data"
"576","17.975684","192.168.137.72","121.51.120.157","SSL","695","47388","443","641","329","1","Continuation Data"
"577","17.976641","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"578","18.018216","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","154","2801","443  >  47388 [ACK] Seq=1 Ack=2801 Win=19712 Len=0"
"579","18.018310","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","219","7001","443  >  47388 [ACK] Seq=1 Ack=7001 Win=28032 Len=0"
"580","18.019393","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"581","18.019396","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"582","18.019398","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"583","18.019400","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"584","18.021926","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","132","1401","443  >  47388 [ACK] Seq=1 Ack=1401 Win=16896 Len=0"
"585","18.021980","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","263","9801","443  >  47388 [ACK] Seq=1 Ack=9801 Win=33664 Len=0"
"586","18.021999","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","175","4201","443  >  47388 [ACK] Seq=1 Ack=4201 Win=22400 Len=0"
"587","18.022016","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","241","8401","443  >  47388 [ACK] Seq=1 Ack=8401 Win=30848 Len=0"
"588","18.022033","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","285","11201","443  >  47388 [ACK] Seq=1 Ack=11201 Win=36480 Len=0"
"589","18.022049","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","197","5601","443  >  47388 [ACK] Seq=1 Ack=5601 Win=25216 Len=0"
"590","18.022069","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","314","13242","443  >  47388 [ACK] Seq=1 Ack=13242 Win=40192 Len=0"
"591","18.022088","121.51.120.157","192.168.137.72","TCP","291","443","47388","237","329","13242","443  >  47388 [PSH, ACK] Seq=1 Ack=13242 Win=42112 Len=237 [TCP segment of a reassembled PDU]"
"592","18.022110","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","307","11842","443  >  47388 [ACK] Seq=1 Ack=11842 Win=39296 Len=0"
"593","18.023046","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"594","18.023048","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"595","18.023049","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"596","18.023050","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"597","18.023050","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"598","18.023051","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"599","18.023267","192.168.137.72","121.51.120.157","SSL","1454","47388","443","1400","329","1","Continuation Data"
"600","18.024914","192.168.137.72","121.51.120.157","SSL","694","47388","443","640","329","1","Continuation Data"
"601","18.024987","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","333","238","47388  >  443 [ACK] Seq=29282 Ack=238 Win=85248 Len=0"
"602","18.025113","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","333","238","[TCP Dup ACK 601#1] 47388  >  443 [ACK] Seq=29282 Ack=238 Win=85248 Len=0"
"603","18.055620","121.51.120.157","192.168.137.72","TCP","636","443","47388","582","329","13242","443  >  47388 [PSH, ACK] Seq=238 Ack=13242 Win=42112 Len=582 [TCP segment of a reassembled PDU]"
"604","18.056644","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","337","820","47388  >  443 [ACK] Seq=29282 Ack=820 Win=86272 Len=0"
"605","18.063188","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","331","18842","443  >  47388 [ACK] Seq=820 Ack=18842 Win=42368 Len=0"
"606","18.063227","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","330","16042","443  >  47388 [ACK] Seq=820 Ack=16042 Win=42240 Len=0"
"607","18.066305","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","331","24442","443  >  47388 [ACK] Seq=820 Ack=24442 Win=42368 Len=0"
"608","18.066398","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","331","21642","443  >  47388 [ACK] Seq=820 Ack=21642 Win=42368 Len=0"
"609","18.066419","121.51.120.157","192.168.137.72","TCP","292","443","47388","238","331","24442","443  >  47388 [PSH, ACK] Seq=820 Ack=24442 Win=42368 Len=238 [TCP segment of a reassembled PDU]"
"610","18.067285","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","331","28642","443  >  47388 [ACK] Seq=1058 Ack=28642 Win=42368 Len=0"
"611","18.067467","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","342","1058","47388  >  443 [ACK] Seq=29282 Ack=1058 Win=87552 Len=0"
"612","18.071205","121.51.120.157","192.168.137.72","TCP","842","443","47388","788","331","29282","443  >  47388 [PSH, ACK] Seq=1058 Ack=29282 Win=42368 Len=788 [TCP segment of a reassembled PDU]"
"613","18.071903","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","348","1846","47388  >  443 [ACK] Seq=29282 Ack=1846 Win=89088 Len=0"
"614","18.076330","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","348","1846","47388  >  443 [FIN, ACK] Seq=29282 Ack=1846 Win=89088 Len=0"
"615","18.119616","121.51.120.157","192.168.137.72","TCP","54","443","47388","0","331","29283","443  >  47388 [FIN, ACK] Seq=1846 Ack=29283 Win=42368 Len=0"
"616","18.120607","192.168.137.72","121.51.120.157","TCP","54","47388","443","0","348","1847","47388  >  443 [ACK] Seq=29283 Ack=1847 Win=89088 Len=0"
"617","19.317798","fe80::1ca0:168c:3ed9:5149","ff02::1:2","DHCPv6","157","","","","","","Solicit XID: 0x96718a CID: 0001000121b1d4e4f4963487ff64 "
"618","20.407515","192.168.137.72","101.89.15.106","TCP","103","43982","8080","49","341","412","43982  >  8080 [PSH, ACK] Seq=436 Ack=412 Win=341 Len=49"
"619","20.449162","101.89.15.106","192.168.137.72","TCP","93","8080","43982","39","73","485","8080  >  43982 [PSH, ACK] Seq=412 Ack=485 Win=73 Len=39"
"620","20.450871","192.168.137.72","101.89.15.106","TCP","54","43982","8080","0","341","451","43982  >  8080 [ACK] Seq=485 Ack=451 Win=341 Len=0"
"621","23.555915","54.225.216.200","192.168.137.72","TCP","194","443","43053","128","130","1841","[TCP Retransmission] 443  >  43053 [PSH, ACK] Seq=5921 Ack=1841 Win=33280 Len=128 TSval=4061475114 TSecr=3941727"
"622","24.743314","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"623","24.844001","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"624","26.418170","fe80::9665:2dff:fe9e:6d74","ff02::2","ICMPv6","70","","","","","","Router Solicitation from 94:65:2d:9e:6d:74"
"625","26.840725","192.168.137.1","239.255.255.250","SSDP","456","","","","","","NOTIFY * HTTP/1.1 "
"626","26.840853","192.168.137.1","239.255.255.250","SSDP","448","","","","","","NOTIFY * HTTP/1.1 "
"627","26.840942","192.168.137.1","239.255.255.250","SSDP","512","","","","","","NOTIFY * HTTP/1.1 "
"628","26.842462","192.168.137.1","239.255.255.250","SSDP","504","","","","","","NOTIFY * HTTP/1.1 "
"629","26.844020","192.168.137.1","239.255.255.250","SSDP","510","","","","","","NOTIFY * HTTP/1.1 "
"630","26.845453","192.168.137.1","239.255.255.250","SSDP","522","","","","","","NOTIFY * HTTP/1.1 "
"631","26.846866","192.168.137.1","239.255.255.250","SSDP","520","","","","","","NOTIFY * HTTP/1.1 "
"632","26.949546","192.168.137.1","239.255.255.250","SSDP","456","","","","","","NOTIFY * HTTP/1.1 "
"633","26.949699","192.168.137.1","239.255.255.250","SSDP","448","","","","","","NOTIFY * HTTP/1.1 "
"634","26.949769","192.168.137.1","239.255.255.250","SSDP","512","","","","","","NOTIFY * HTTP/1.1 "
"635","26.951513","192.168.137.1","239.255.255.250","SSDP","504","","","","","","NOTIFY * HTTP/1.1 "
"636","26.952908","192.168.137.1","239.255.255.250","SSDP","510","","","","","","NOTIFY * HTTP/1.1 "
"637","26.954459","192.168.137.1","239.255.255.250","SSDP","522","","","","","","NOTIFY * HTTP/1.1 "
"638","26.955947","192.168.137.1","239.255.255.250","SSDP","520","","","","","","NOTIFY * HTTP/1.1 "
"639","29.129661","192.168.137.1","224.0.0.251","MDNS","297","","","","","","Standard query response 0x0000 PTR, cache flush DESKTOP-P07SKIO.local PTR, cache flush DESKTOP-P07SKIO.local A, cache flush 192.168.137.1 AAAA, cache flush fe80::1ca0:168c:3ed9:5149 NSEC, cache flush 1.137.168.192.in-addr.arpa NSEC, cache flush 9.4.1.5.9.D.E.3.C.8.6.1.0.A.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush DESKTOP-P07SKIO.local"
"640","29.961735","218.29.49.71","192.168.137.72","TCP","54","80","47163","0","454","1","80  >  47163 [FIN, ACK] Seq=1 Ack=1 Win=454 Len=0"
"641","30.026698","192.168.137.72","192.168.137.1","DNS","75","","","","","","Standard query 0xc1a2 A open.oneplus.cn"
"642","30.030252","192.168.137.1","192.168.137.72","DNS","424","","","","","","Standard query response 0xc1a2 A open.oneplus.cn A 125.88.171.185 NS ns3.dnsv4.com NS ns4.dnsv4.com A 111.30.142.18 A 125.39.45.245 A 162.14.18.188 A 223.166.151.14 A 223.166.151.15 A 14.215.150.15 A 52.74.43.18 A 58.251.86.11 A 61.151.180.50 A 59.36.120.145 A 61.129.8.140 A 61.151.180.49 A 129.211.176.200 A 129.211.176.242 A 162.14.18.121 A 183.232.90.141 A 14.215.150.14 A 52.74.43.18"
"643","30.034932","192.168.137.72","125.88.171.185","TCP","74","41580","443","0","65535","0","41580  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3944411 TSecr=0 WS=256"
"644","30.062789","192.168.137.72","218.29.49.71","TCP","54","47163","80","0","347","2","47163  >  80 [ACK] Seq=1 Ack=2 Win=347 Len=0"
"645","30.080897","125.88.171.185","192.168.137.72","TCP","66","443","41580","0","14600","1","443  >  41580 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"646","30.082701","192.168.137.72","125.88.171.185","TCP","54","41580","443","0","343","1","41580  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"647","30.086746","192.168.137.72","125.88.171.185","TLSv1.2","237","41580","443","183","343","1","Client Hello"
"648","30.132941","125.88.171.185","192.168.137.72","TCP","54","443","41580","0","123","184","443  >  41580 [ACK] Seq=1 Ack=184 Win=15744 Len=0"
"649","30.136789","125.88.171.185","192.168.137.72","TLSv1.2","1514","443","41580","1460","123","184","Server Hello"
"650","30.136855","125.88.171.185","192.168.137.72","TCP","1514","443","41580","1460","123","184","443  >  41580 [ACK] Seq=1461 Ack=184 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"651","30.136881","125.88.171.185","192.168.137.72","TLSv1.2","1321","443","41580","1267","123","184","Certificate, Server Key Exchange, Server Hello Done"
"652","30.139283","192.168.137.72","125.88.171.185","TCP","54","41580","443","0","354","1461","41580  >  443 [ACK] Seq=184 Ack=1461 Win=90624 Len=0"
"653","30.139390","192.168.137.72","125.88.171.185","TCP","54","41580","443","0","365","2921","41580  >  443 [ACK] Seq=184 Ack=2921 Win=93440 Len=0"
"654","30.139520","192.168.137.72","125.88.171.185","TCP","54","41580","443","0","377","4188","41580  >  443 [ACK] Seq=184 Ack=4188 Win=96512 Len=0"
"655","30.142406","192.168.137.72","192.168.137.1","DNS","75","","","","","","Standard query 0xdfd1 A ulogs.umeng.com"
"656","30.145237","192.168.137.1","192.168.137.72","DNS","324","","","","","","Standard query response 0xdfd1 A ulogs.umeng.com CNAME dualstack-na61-na62.wagbridge.alibaba.tanx.com CNAME dualstack-na61-na62.wagbridge.alibaba.tanx.com.gds.alibabadns.com A 203.119.207.251 NS ns1.alibabadns.com NS ns2.alibabadns.com A 198.11.138.254 A 140.205.122.66 A 140.205.67.254 A 106.11.35.18"
"657","30.157788","192.168.137.72","125.88.171.185","TLSv1.2","204","41580","443","150","377","4188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"658","30.204006","125.88.171.185","192.168.137.72","TLSv1.2","320","443","41580","266","131","334","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"659","30.208295","192.168.137.72","125.88.171.185","TLSv1.2","427","41580","443","373","388","4454","Application Data"
"660","30.242719","203.119.211.251","192.168.137.72","TCP","54","80","48911","0","14400","1","80  >  48911 [FIN, ACK] Seq=1 Ack=1 Win=14400 Len=0"
"661","30.282593","192.168.137.72","203.119.211.251","TCP","54","48911","80","0","65535","2","48911  >  80 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"662","30.452899","192.168.137.72","125.88.171.185","TCP","427","41580","443","373","388","4454","[TCP Retransmission] 41580  >  443 [PSH, ACK] Seq=334 Ack=4454 Win=99328 Len=373"
"663","30.486734","192.168.137.72","61.181.203.29","SMPP","1378","42641","14000","1324","508","1","Outbind"
"664","30.522459","61.181.203.29","192.168.137.72","TCP","54","14000","42641","0","41","1325","14000  >  42641 [ACK] Seq=1 Ack=1325 Win=41 Len=0"
"665","30.528946","61.181.203.29","192.168.137.72","TCP","1478","14000","42641","1424","41","1325","14000  >  42641 [ACK] Seq=1 Ack=1325 Win=41 Len=1424 [TCP segment of a reassembled PDU]"
"666","30.529057","61.181.203.29","192.168.137.72","SMPP","366","14000","42641","312","41","1325","Outbind"
"667","30.530275","192.168.137.72","61.181.203.29","TCP","54","42641","14000","0","519","1425","42641  >  14000 [ACK] Seq=1325 Ack=1425 Win=519 Len=0"
"668","30.530283","192.168.137.72","61.181.203.29","TCP","54","42641","14000","0","530","1737","42641  >  14000 [ACK] Seq=1325 Ack=1737 Win=530 Len=0"
"669","30.702510","192.168.137.72","125.88.171.185","TCP","427","41580","443","373","388","4454","[TCP Retransmission] 41580  >  443 [PSH, ACK] Seq=334 Ack=4454 Win=99328 Len=373"
"670","31.218208","192.168.137.72","125.88.171.185","TCP","427","41580","443","373","388","4454","[TCP Retransmission] 41580  >  443 [PSH, ACK] Seq=334 Ack=4454 Win=99328 Len=373"
"671","32.219244","192.168.137.72","125.88.171.185","TCP","427","41580","443","373","388","4454","[TCP Retransmission] 41580  >  443 [PSH, ACK] Seq=334 Ack=4454 Win=99328 Len=373"
"672","34.219282","192.168.137.72","125.88.171.185","TCP","427","41580","443","373","388","4454","[TCP Retransmission] 41580  >  443 [PSH, ACK] Seq=334 Ack=4454 Win=99328 Len=373"
"673","36.021413","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"674","36.121854","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"675","36.723365","192.168.137.72","183.194.234.114","TCP","74","37738","8081","0","65535","0","37738  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3945078 TSecr=0 WS=256"
"676","36.829946","183.194.234.114","192.168.137.72","TCP","74","8081","37738","0","13480","1","8081  >  37738 [SYN, ACK] Seq=0 Ack=1 Win=13480 Len=0 MSS=1360 SACK_PERM=1 TSval=3735004984 TSecr=3945078 WS=1024"
"677","36.831886","192.168.137.72","183.194.234.114","TCP","66","37738","8081","0","343","1","37738  >  8081 [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=3945090 TSecr=3735004984"
"678","36.837046","192.168.137.72","192.168.137.1","DNS","87","","","","","","Standard query 0xdf46 PTR 72.137.168.192.in-addr.arpa"
"679","36.837577","192.168.137.1","192.168.137.72","DNS","147","","","","","","Standard query response 0xdf46 PTR 72.137.168.192.in-addr.arpa PTR OnePlus5.mshome.net"
"680","36.842753","192.168.137.72","192.168.137.1","DNS","79","","","","","","Standard query 0xf522 A OnePlus5.mshome.net"
"681","36.843118","192.168.137.1","192.168.137.72","DNS","114","","","","","","Standard query response 0xf522 A OnePlus5.mshome.net A 192.168.137.72"
"682","36.847021","192.168.137.72","183.194.234.114","TCP","680","37738","8081","614","343","1","37738  >  8081 [PSH, ACK] Seq=1 Ack=1 Win=87808 Len=614 TSval=3945092 TSecr=3735004984"
"683","36.888003","183.194.234.114","192.168.137.72","TCP","66","8081","37738","0","15","615","8081  >  37738 [ACK] Seq=1 Ack=615 Win=15360 Len=0 TSval=3735004999 TSecr=3945092"
"684","36.888080","183.194.234.114","192.168.137.72","TCP","98","8081","37738","32","15","615","8081  >  37738 [PSH, ACK] Seq=1 Ack=615 Win=15360 Len=32 TSval=3735004999 TSecr=3945092"
"685","36.888103","183.194.234.114","192.168.137.72","TCP","66","8081","37738","0","15","615","8081  >  37738 [FIN, ACK] Seq=33 Ack=615 Win=15360 Len=0 TSval=3735004999 TSecr=3945092"
"686","36.889631","192.168.137.72","183.194.234.114","TCP","66","37738","8081","0","343","33","37738  >  8081 [ACK] Seq=615 Ack=33 Win=87808 Len=0 TSval=3945096 TSecr=3735004999"
"687","36.890695","192.168.137.72","183.194.234.114","TCP","66","37738","8081","0","343","34","37738  >  8081 [FIN, ACK] Seq=615 Ack=34 Win=87808 Len=0 TSval=3945096 TSecr=3735004999"
"688","36.932224","183.194.234.114","192.168.137.72","TCP","66","8081","37738","0","15","616","8081  >  37738 [ACK] Seq=34 Ack=616 Win=15360 Len=0 TSval=3735005010 TSecr=3945096"
"689","38.231237","192.168.137.72","125.88.171.185","TCP","427","41580","443","373","388","4454","[TCP Retransmission] 41580  >  443 [PSH, ACK] Seq=334 Ack=4454 Win=99328 Len=373"
