"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","TCP Segment Len","Window size value","Acknowledgment number","Info"
"11058","71.447089","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7488951 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11059","71.447110","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7490411 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11060","71.447128","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11061","71.447145","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7493331 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11062","71.447163","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11063","71.447180","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7496251 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11064","71.447221","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7497711 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11065","71.447255","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7499171 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11066","71.447277","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7500631 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11067","71.447294","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11068","71.447311","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7503551 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11069","71.447348","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7505011 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11070","71.447366","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7506471 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11071","71.447383","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7507931 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11072","71.447401","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7509391 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11073","71.448731","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7510851 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11074","71.448767","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7512311 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11075","71.448788","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7513771 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11076","71.448806","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7515231 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11077","71.448824","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7516691 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11078","71.448841","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7518151 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11079","71.448859","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data, Application Data"
"11080","71.448876","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7521071 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11081","71.448893","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7522531 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11082","71.448912","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7523991 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11083","71.448930","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7525451 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11084","71.448948","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7526911 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11085","71.448966","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7528371 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11086","71.448985","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7529831 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11087","71.449004","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7531291 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11088","71.449024","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7532751 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11089","71.449084","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7534211 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11090","71.449105","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11091","71.449124","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11092","71.449148","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7538591 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11093","71.449167","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7540051 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11094","71.449186","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7541511 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11095","71.449208","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7542971 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11096","71.449229","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7544431 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11097","71.449260","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7545891 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11098","71.449363","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7547351 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11099","71.449401","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7548811 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11100","71.449424","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7550271 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11101","71.449444","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11102","71.449463","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7553191 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11103","71.449482","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7554651 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11104","71.449502","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7556111 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11105","71.449521","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7557571 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11106","71.449549","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7559031 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11107","71.449575","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7560491 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11108","71.450372","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7561951 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11109","71.450412","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7563411 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11110","71.450434","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7564871 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11111","71.450453","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7566331 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11112","71.450473","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7567791 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11113","71.450492","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data, Application Data"
"11114","71.450511","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7570711 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11115","71.450534","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7572171 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11116","71.450553","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7573631 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11117","71.450573","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7575091 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11118","71.450591","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7576551 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11119","71.450620","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7578011 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11120","71.450640","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7579471 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11121","71.457309","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7580931 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11122","71.457351","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7582391 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11123","71.457380","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7583851 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11124","71.457407","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data, Application Data"
"11125","71.457428","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7586771 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11126","71.457450","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7588231 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11127","71.457470","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7589691 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11128","71.457489","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7591151 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11129","71.457508","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7592611 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11130","71.457540","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7594071 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11131","71.457562","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11132","71.457581","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11133","71.457600","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7598451 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11134","71.457619","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7599911 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11135","71.457637","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11136","71.457656","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7602831 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11137","71.457749","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7604291 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11138","71.457785","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7605751 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11139","71.457808","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7607211 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11140","71.457831","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7608671 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11141","71.457879","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7610131 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11142","71.457900","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11143","71.457919","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7613051 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11144","71.457938","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7614511 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11145","71.457958","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7615971 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11146","71.459388","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11147","71.459479","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7618891 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11148","71.459510","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7620351 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11149","71.459535","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7621811 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11150","71.459562","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7623271 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11151","71.459588","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11152","71.459612","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7626191 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11153","71.459634","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7627651 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11154","71.459655","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7629111 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11155","71.459681","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7630571 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11156","71.459715","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11157","71.459739","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7633491 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11158","71.459763","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11159","71.459792","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7636411 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11160","71.459814","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7637871 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11161","71.459845","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7639331 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11162","71.459923","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11163","71.459972","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7642251 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11164","71.460001","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7643711 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11165","71.460027","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7645171 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11166","71.460859","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7646631 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11167","71.460905","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7648091 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11168","71.460927","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7649551 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11169","71.460948","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7651011 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11170","71.460967","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11171","71.460986","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11172","71.461005","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7655391 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11173","71.461024","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7656851 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11174","71.461043","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7658311 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11175","71.461061","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11176","71.461084","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11177","71.461102","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7662691 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11178","71.461121","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7664151 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11179","71.461140","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11180","71.461162","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7667071 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11181","71.461181","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7668531 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11182","71.461255","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7669991 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11183","71.461295","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3431","Application Data [TCP segment of a reassembled PDU]"
"11184","71.461318","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7672911 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11185","71.461337","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7674371 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11186","71.461356","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7675831 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11187","71.461375","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7677291 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11188","71.461394","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7678751 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11189","71.461412","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7680211 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11190","71.461430","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3431","443  >  48122 [ACK] Seq=7681671 Ack=3431 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"11191","71.462051","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7196951","48122  >  443 [ACK] Seq=3431 Ack=7196951 Win=1573888 Len=0"
"11192","71.462052","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7199871","48122  >  443 [ACK] Seq=3431 Ack=7199871 Win=1573888 Len=0"
"11193","71.462053","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7202791","48122  >  443 [ACK] Seq=3431 Ack=7202791 Win=1573888 Len=0"
"11194","71.462053","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7205711","48122  >  443 [ACK] Seq=3431 Ack=7205711 Win=1573888 Len=0"
"11195","71.462053","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7208631","48122  >  443 [ACK] Seq=3431 Ack=7208631 Win=1573888 Len=0"
"11196","71.462054","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7211551","48122  >  443 [ACK] Seq=3431 Ack=7211551 Win=1573888 Len=0"
"11197","71.462054","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7214471","48122  >  443 [ACK] Seq=3431 Ack=7214471 Win=1573888 Len=0"
"11198","71.462054","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7217391","48122  >  443 [ACK] Seq=3431 Ack=7217391 Win=1573888 Len=0"
"11199","71.462055","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7220311","48122  >  443 [ACK] Seq=3431 Ack=7220311 Win=1573888 Len=0"
"11200","71.462055","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7223231","48122  >  443 [ACK] Seq=3431 Ack=7223231 Win=1573888 Len=0"
"11201","71.462056","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7226151","48122  >  443 [ACK] Seq=3431 Ack=7226151 Win=1573888 Len=0"
"11202","71.462056","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7229071","48122  >  443 [ACK] Seq=3431 Ack=7229071 Win=1573888 Len=0"
"11203","71.462057","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","7231991","48122  >  443 [ACK] Seq=3431 Ack=7231991 Win=1573888 Len=0"
